booking_id,farmer_id,tractor_id,region,status,crop_operation,amount,requested_at
BKG-00293,FAR-293,TR-093,Nairobi,completed,Harvesting,15900,2026-10-21T00:00:00
BKG-00294,FAR-294,TR-094,Embu,completed,Soil management,16200,2026-10-22T00:00:00
BKG-00295,FAR-295,TR-095,Kiambu,pending,Land preparation,16500,2026-10-23T00:00:00
BKG-00296,FAR-296,TR-096,Machakos,completed,Planting,16800,2026-10-24T00:00:00
BKG-00297,FAR-297,TR-097,Nakuru,completed,Weeding,17100,2026-10-25T00:00:00
BKG-00298,FAR-298,TR-098,Nairobi,completed,Harvesting,17400,2026-10-26T00:00:00
BKG-00299,FAR-299,TR-099,Embu,completed,Soil management,17700,2026-10-27T00:00:00
BKG-00300,FAR-300,TR-100,Kiambu,pending,Land preparation,18000,2026-10-28T00:00:00
BKG-00301,FAR-301,TR-001,Machakos,completed,Planting,18300,2026-10-29T00:00:00
BKG-00302,FAR-302,TR-002,Nakuru,completed,Weeding,18600,2026-10-30T00:00:00
BKG-00303,FAR-303,TR-003,Nairobi,completed,Harvesting,18900,2026-10-31T00:00:00
BKG-00304,FAR-304,TR-004,Embu,completed,Soil management,19200,2026-11-01T00:00:00
BKG-00305,FAR-305,TR-005,Kiambu,pending,Land preparation,19500,2026-11-02T00:00:00
BKG-00306,FAR-306,TR-006,Machakos,completed,Planting,19800,2026-11-03T00:00:00
BKG-00307,FAR-307,TR-007,Nakuru,completed,Weeding,20100,2026-11-04T00:00:00
BKG-00308,FAR-308,TR-008,Nairobi,completed,Harvesting,20400,2026-11-05T00:00:00
BKG-00309,FAR-309,TR-009,Embu,completed,Soil management,20700,2026-11-06T00:00:00
BKG-00310,FAR-310,TR-010,Kiambu,pending,Land preparation,21000,2026-11-07T00:00:00
BKG-00311,FAR-311,TR-011,Machakos,completed,Planting,21300,2026-11-08T00:00:00
BKG-00312,FAR-312,TR-012,Nakuru,completed,Weeding,21600,2026-11-09T00:00:00
BKG-00313,FAR-313,TR-013,Nairobi,completed,Harvesting,21900,2026-11-10T00:00:00
BKG-00314,FAR-314,TR-014,Embu,completed,Soil management,22200,2026-11-11T00:00:00
BKG-00315,FAR-315,TR-015,Kiambu,pending,Land preparation,22500,2026-11-12T00:00:00
BKG-00316,FAR-316,TR-016,Machakos,completed,Planting,22800,2026-11-13T00:00:00
BKG-00317,FAR-317,TR-017,Nakuru,completed,Weeding,23100,2026-11-14T00:00:00
BKG-00318,FAR-318,TR-018,Nairobi,completed,Harvesting,23400,2026-11-15T00:00:00
BKG-00319,FAR-319,TR-019,Embu,completed,Soil management,23700,2026-11-16T00:00:00
BKG-00320,FAR-320,TR-020,Kiambu,pending,Land preparation,12000,2026-11-17T00:00:00
BKG-00321,FAR-321,TR-021,Machakos,completed,Planting,12300,2026-11-18T00:00:00
BKG-00322,FAR-322,TR-022,Nakuru,completed,Weeding,12600,2026-11-19T00:00:00
BKG-00323,FAR-323,TR-023,Nairobi,completed,Harvesting,12900,2026-11-20T00:00:00
BKG-00324,FAR-324,TR-024,Embu,completed,Soil management,13200,2026-11-21T00:00:00
BKG-00325,FAR-325,TR-025,Kiambu,pending,Land preparation,13500,2026-11-22T00:00:00
BKG-00326,FAR-326,TR-026,Machakos,completed,Planting,13800,2026-11-23T00:00:00
BKG-00327,FAR-327,TR-027,Nakuru,completed,Weeding,14100,2026-11-24T00:00:00
BKG-00328,FAR-328,TR-028,Nairobi,completed,Harvesting,14400,2026-11-25T00:00:00
BKG-00329,FAR-329,TR-029,Embu,completed,Soil management,14700,2026-11-26T00:00:00
BKG-00330,FAR-330,TR-030,Kiambu,pending,Land preparation,15000,2026-11-27T00:00:00
BKG-00331,FAR-331,TR-031,Machakos,completed,Planting,15300,2026-11-28T00:00:00
BKG-00332,FAR-332,TR-032,Nakuru,completed,Weeding,15600,2026-11-29T00:00:00
BKG-00333,FAR-333,TR-033,Nairobi,completed,Harvesting,15900,2026-11-30T00:00:00
BKG-00334,FAR-334,TR-034,Embu,completed,Soil management,16200,2026-12-01T00:00:00
BKG-00335,FAR-335,TR-035,Kiambu,pending,Land preparation,16500,2026-12-02T00:00:00
BKG-00336,FAR-336,TR-036,Machakos,completed,Planting,16800,2026-12-03T00:00:00
BKG-00337,FAR-337,TR-037,Nakuru,completed,Weeding,17100,2026-12-04T00:00:00
BKG-00338,FAR-338,TR-038,Nairobi,completed,Harvesting,17400,2026-12-05T00:00:00
BKG-00339,FAR-339,TR-039,Embu,completed,Soil management,17700,2026-12-06T00:00:00
BKG-00340,FAR-340,TR-040,Kiambu,pending,Land preparation,18000,2026-12-07T00:00:00
BKG-00341,FAR-341,TR-041,Machakos,completed,Planting,18300,2026-12-08T00:00:00
BKG-00342,FAR-342,TR-042,Nakuru,completed,Weeding,18600,2026-12-09T00:00:00
BKG-00343,FAR-343,TR-043,Nairobi,completed,Harvesting,18900,2026-12-10T00:00:00
BKG-00344,FAR-344,TR-044,Embu,completed,Soil management,19200,2026-12-11T00:00:00
BKG-00345,FAR-345,TR-045,Kiambu,pending,Land preparation,19500,2026-12-12T00:00:00
BKG-00346,FAR-346,TR-046,Machakos,completed,Planting,19800,2026-12-13T00:00:00
BKG-00347,FAR-347,TR-047,Nakuru,completed,Weeding,20100,2026-12-14T00:00:00
BKG-00348,FAR-348,TR-048,Nairobi,completed,Harvesting,20400,2026-12-15T00:00:00
BKG-00349,FAR-349,TR-049,Embu,completed,Soil management,20700,2026-12-16T00:00:00
BKG-00350,FAR-350,TR-050,Kiambu,pending,Land preparation,21000,2026-12-17T00:00:00
BKG-00351,FAR-351,TR-051,Machakos,completed,Planting,21300,2026-12-18T00:00:00
BKG-00352,FAR-352,TR-052,Nakuru,completed,Weeding,21600,2026-12-19T00:00:00
BKG-00353,FAR-353,TR-053,Nairobi,completed,Harvesting,21900,2026-12-20T00:00:00
BKG-00354,FAR-354,TR-054,Embu,completed,Soil management,22200,2026-12-21T00:00:00
BKG-00355,FAR-355,TR-055,Kiambu,pending,Land preparation,22500,2026-12-22T00:00:00
BKG-00356,FAR-356,TR-056,Machakos,completed,Planting,22800,2026-12-23T00:00:00
BKG-00357,FAR-357,TR-057,Nakuru,completed,Weeding,23100,2026-12-24T00:00:00
BKG-00358,FAR-358,TR-058,Nairobi,completed,Harvesting,23400,2026-12-25T00:00:00
BKG-00359,FAR-359,TR-059,Embu,completed,Soil management,23700,2026-12-26T00:00:00
BKG-00360,FAR-360,TR-060,Kiambu,pending,Land preparation,12000,2026-12-27T00:00:00
BKG-00361,FAR-361,TR-061,Machakos,completed,Planting,12300,2026-12-28T00:00:00
BKG-00362,FAR-362,TR-062,Nakuru,completed,Weeding,12600,2026-12-29T00:00:00
BKG-00363,FAR-363,TR-063,Nairobi,completed,Harvesting,12900,2026-12-30T00:00:00
BKG-00364,FAR-364,TR-064,Embu,completed,Soil management,13200,2026-12-31T00:00:00
BKG-00365,FAR-365,TR-065,Kiambu,pending,Land preparation,13500,2026-01-01T00:00:00
BKG-00366,FAR-366,TR-066,Machakos,completed,Planting,13800,2026-01-02T00:00:00
BKG-00367,FAR-367,TR-067,Nakuru,completed,Weeding,14100,2026-01-03T00:00:00
BKG-00368,FAR-368,TR-068,Nairobi,completed,Harvesting,14400,2026-01-04T00:00:00
BKG-00369,FAR-369,TR-069,Embu,completed,Soil management,14700,2026-01-05T00:00:00
BKG-00370,FAR-370,TR-070,Kiambu,pending,Land preparation,15000,2026-01-06T00:00:00
BKG-00371,FAR-371,TR-071,Machakos,completed,Planting,15300,2026-01-07T00:00:00
BKG-00372,FAR-372,TR-072,Nakuru,completed,Weeding,15600,2026-01-08T00:00:00
BKG-00373,FAR-373,TR-073,Nairobi,completed,Harvesting,15900,2026-01-09T00:00:00
BKG-00374,FAR-374,TR-074,Embu,completed,Soil management,16200,2026-01-10T00:00:00
BKG-00375,FAR-375,TR-075,Kiambu,pending,Land preparation,16500,2026-01-11T00:00:00
BKG-00376,FAR-376,TR-076,Machakos,completed,Planting,16800,2026-01-12T00:00:00
BKG-00377,FAR-377,TR-077,Nakuru,completed,Weeding,17100,2026-01-13T00:00:00
BKG-00378,FAR-378,TR-078,Nairobi,completed,Harvesting,17400,2026-01-14T00:00:00
BKG-00379,FAR-379,TR-079,Embu,completed,Soil management,17700,2026-01-15T00:00:00
BKG-00380,FAR-380,TR-080,Kiambu,pending,Land preparation,18000,2026-01-16T00:00:00
BKG-00381,FAR-381,TR-081,Machakos,completed,Planting,18300,2026-01-17T00:00:00
BKG-00382,FAR-382,TR-082,Nakuru,completed,Weeding,18600,2026-01-18T00:00:00
BKG-00383,FAR-383,TR-083,Nairobi,completed,Harvesting,18900,2026-01-19T00:00:00
BKG-00384,FAR-384,TR-084,Embu,completed,Soil management,19200,2026-01-20T00:00:00
BKG-00385,FAR-385,TR-085,Kiambu,pending,Land preparation,19500,2026-01-21T00:00:00
BKG-00386,FAR-386,TR-086,Machakos,completed,Planting,19800,2026-01-22T00:00:00
BKG-00387,FAR-387,TR-087,Nakuru,completed,Weeding,20100,2026-01-23T00:00:00
BKG-00388,FAR-388,TR-088,Nairobi,completed,Harvesting,20400,2026-01-24T00:00:00
BKG-00389,FAR-389,TR-089,Embu,completed,Soil management,20700,2026-01-25T00:00:00
BKG-00390,FAR-390,TR-090,Kiambu,pending,Land preparation,21000,2026-01-26T00:00:00
BKG-00391,FAR-391,TR-091,Machakos,completed,Planting,21300,2026-01-27T00:00:00
BKG-00392,FAR-392,TR-092,Nakuru,completed,Weeding,21600,2026-01-28T00:00:00
BKG-00393,FAR-393,TR-093,Nairobi,completed,Harvesting,21900,2026-01-29T00:00:00
BKG-00394,FAR-394,TR-094,Embu,completed,Soil management,22200,2026-01-30T00:00:00
BKG-00395,FAR-395,TR-095,Kiambu,pending,Land preparation,22500,2026-01-31T00:00:00
BKG-00396,FAR-396,TR-096,Machakos,completed,Planting,22800,2026-02-01T00:00:00
BKG-00397,FAR-397,TR-097,Nakuru,completed,Weeding,23100,2026-02-02T00:00:00
BKG-00398,FAR-398,TR-098,Nairobi,completed,Harvesting,23400,2026-02-03T00:00:00
BKG-00399,FAR-399,TR-099,Embu,completed,Soil management,23700,2026-02-04T00:00:00
BKG-00400,FAR-400,TR-100,Kiambu,pending,Land preparation,12000,2026-02-05T00:00:00
BKG-00401,FAR-401,TR-001,Machakos,completed,Planting,12300,2026-02-06T00:00:00
BKG-00402,FAR-402,TR-002,Nakuru,completed,Weeding,12600,2026-02-07T00:00:00
BKG-00403,FAR-403,TR-003,Nairobi,completed,Harvesting,12900,2026-02-08T00:00:00
BKG-00404,FAR-404,TR-004,Embu,completed,Soil management,13200,2026-02-09T00:00:00
BKG-00405,FAR-405,TR-005,Kiambu,pending,Land preparation,13500,2026-02-10T00:00:00
BKG-00406,FAR-406,TR-006,Machakos,completed,Planting,13800,2026-02-11T00:00:00
BKG-00407,FAR-407,TR-007,Nakuru,completed,Weeding,14100,2026-02-12T00:00:00
BKG-00408,FAR-408,TR-008,Nairobi,completed,Harvesting,14400,2026-02-13T00:00:00
BKG-00409,FAR-409,TR-009,Embu,completed,Soil management,14700,2026-02-14T00:00:00
BKG-00410,FAR-410,TR-010,Kiambu,pending,Land preparation,15000,2026-02-15T00:00:00
BKG-00411,FAR-411,TR-011,Machakos,completed,Planting,15300,2026-02-16T00:00:00
BKG-00412,FAR-412,TR-012,Nakuru,completed,Weeding,15600,2026-02-17T00:00:00
BKG-00413,FAR-413,TR-013,Nairobi,completed,Harvesting,15900,2026-02-18T00:00:00
BKG-00414,FAR-414,TR-014,Embu,completed,Soil management,16200,2026-02-19T00:00:00
BKG-00415,FAR-415,TR-015,Kiambu,pending,Land preparation,16500,2026-02-20T00:00:00
BKG-00416,FAR-416,TR-016,Machakos,completed,Planting,16800,2026-02-21T00:00:00
BKG-00417,FAR-417,TR-017,Nakuru,completed,Weeding,17100,2026-02-22T00:00:00
BKG-00418,FAR-418,TR-018,Nairobi,completed,Harvesting,17400,2026-02-23T00:00:00
BKG-00419,FAR-419,TR-019,Embu,completed,Soil management,17700,2026-02-24T00:00:00
BKG-00420,FAR-420,TR-020,Kiambu,pending,Land preparation,18000,2026-02-25T00:00:00
BKG-00421,FAR-421,TR-021,Machakos,completed,Planting,18300,2026-02-26T00:00:00
BKG-00422,FAR-422,TR-022,Nakuru,completed,Weeding,18600,2026-02-27T00:00:00
BKG-00423,FAR-423,TR-023,Nairobi,completed,Harvesting,18900,2026-02-28T00:00:00
BKG-00424,FAR-424,TR-024,Embu,completed,Soil management,19200,2026-03-01T00:00:00
BKG-00425,FAR-425,TR-025,Kiambu,pending,Land preparation,19500,2026-03-02T00:00:00
BKG-00426,FAR-426,TR-026,Machakos,completed,Planting,19800,2026-03-03T00:00:00
BKG-00427,FAR-427,TR-027,Nakuru,completed,Weeding,20100,2026-03-04T00:00:00
BKG-00428,FAR-428,TR-028,Nairobi,completed,Harvesting,20400,2026-03-05T00:00:00
BKG-00429,FAR-429,TR-029,Embu,completed,Soil management,20700,2026-03-06T00:00:00
BKG-00430,FAR-430,TR-030,Kiambu,pending,Land preparation,21000,2026-03-07T00:00:00
BKG-00431,FAR-431,TR-031,Machakos,completed,Planting,21300,2026-03-08T00:00:00
BKG-00432,FAR-432,TR-032,Nakuru,completed,Weeding,21600,2026-03-09T00:00:00
BKG-00433,FAR-433,TR-033,Nairobi,completed,Harvesting,21900,2026-03-10T00:00:00
BKG-00434,FAR-434,TR-034,Embu,completed,Soil management,22200,2026-03-11T00:00:00
BKG-00435,FAR-435,TR-035,Kiambu,pending,Land preparation,22500,2026-03-12T00:00:00
BKG-00436,FAR-436,TR-036,Machakos,completed,Planting,22800,2026-03-13T00:00:00
BKG-00437,FAR-437,TR-037,Nakuru,completed,Weeding,23100,2026-03-14T00:00:00
BKG-00438,FAR-438,TR-038,Nairobi,completed,Harvesting,23400,2026-03-15T00:00:00
BKG-00439,FAR-439,TR-039,Embu,completed,Soil management,23700,2026-03-16T00:00:00
BKG-00440,FAR-440,TR-040,Kiambu,pending,Land preparation,12000,2026-03-17T00:00:00
BKG-00441,FAR-441,TR-041,Machakos,completed,Planting,12300,2026-03-18T00:00:00
BKG-00442,FAR-442,TR-042,Nakuru,completed,Weeding,12600,2026-03-19T00:00:00
BKG-00443,FAR-443,TR-043,Nairobi,completed,Harvesting,12900,2026-03-20T00:00:00
BKG-00444,FAR-444,TR-044,Embu,completed,Soil management,13200,2026-03-21T00:00:00
BKG-00445,FAR-445,TR-045,Kiambu,pending,Land preparation,13500,2026-03-22T00:00:00
BKG-00446,FAR-446,TR-046,Machakos,completed,Planting,13800,2026-03-23T00:00:00
BKG-00447,FAR-447,TR-047,Nakuru,completed,Weeding,14100,2026-03-24T00:00:00
BKG-00448,FAR-448,TR-048,Nairobi,completed,Harvesting,14400,2026-03-25T00:00:00
BKG-00449,FAR-449,TR-049,Embu,completed,Soil management,14700,2026-03-26T00:00:00
BKG-00450,FAR-450,TR-050,Kiambu,pending,Land preparation,15000,2026-03-27T00:00:00
BKG-00451,FAR-451,TR-051,Machakos,completed,Planting,15300,2026-03-28T00:00:00
BKG-00452,FAR-452,TR-052,Nakuru,completed,Weeding,15600,2026-03-29T00:00:00
BKG-00453,FAR-453,TR-053,Nairobi,completed,Harvesting,15900,2026-03-30T00:00:00
BKG-00454,FAR-454,TR-054,Embu,completed,Soil management,16200,2026-03-31T00:00:00
BKG-00455,FAR-455,TR-055,Kiambu,pending,Land preparation,16500,2026-04-01T00:00:00
BKG-00456,FAR-456,TR-056,Machakos,completed,Planting,16800,2026-04-02T00:00:00
BKG-00457,FAR-457,TR-057,Nakuru,completed,Weeding,17100,2026-04-03T00:00:00
BKG-00458,FAR-458,TR-058,Nairobi,completed,Harvesting,17400,2026-04-04T00:00:00
BKG-00459,FAR-459,TR-059,Embu,completed,Soil management,17700,2026-04-05T00:00:00
BKG-00460,FAR-460,TR-060,Kiambu,pending,Land preparation,18000,2026-04-06T00:00:00
BKG-00461,FAR-461,TR-061,Machakos,completed,Planting,18300,2026-04-07T00:00:00
BKG-00462,FAR-462,TR-062,Nakuru,completed,Weeding,18600,2026-04-08T00:00:00
BKG-00463,FAR-463,TR-063,Nairobi,completed,Harvesting,18900,2026-04-09T00:00:00
BKG-00464,FAR-464,TR-064,Embu,completed,Soil management,19200,2026-04-10T00:00:00
BKG-00465,FAR-465,TR-065,Kiambu,pending,Land preparation,19500,2026-04-11T00:00:00
BKG-00466,FAR-466,TR-066,Machakos,completed,Planting,19800,2026-04-12T00:00:00
BKG-00467,FAR-467,TR-067,Nakuru,completed,Weeding,20100,2026-04-13T00:00:00
BKG-00468,FAR-468,TR-068,Nairobi,completed,Harvesting,20400,2026-04-14T00:00:00
BKG-00469,FAR-469,TR-069,Embu,completed,Soil management,20700,2026-04-15T00:00:00
BKG-00470,FAR-470,TR-070,Kiambu,pending,Land preparation,21000,2026-04-16T00:00:00
BKG-00471,FAR-471,TR-071,Machakos,completed,Planting,21300,2026-04-17T00:00:00
BKG-00472,FAR-472,TR-072,Nakuru,completed,Weeding,21600,2026-04-18T00:00:00
BKG-00473,FAR-473,TR-073,Nairobi,completed,Harvesting,21900,2026-04-19T00:00:00
BKG-00474,FAR-474,TR-074,Embu,completed,Soil management,22200,2026-04-20T00:00:00
BKG-00475,FAR-475,TR-075,Kiambu,pending,Land preparation,22500,2026-04-21T00:00:00
BKG-00476,FAR-476,TR-076,Machakos,completed,Planting,22800,2026-04-22T00:00:00
BKG-00477,FAR-477,TR-077,Nakuru,completed,Weeding,23100,2026-04-23T00:00:00
BKG-00478,FAR-478,TR-078,Nairobi,completed,Harvesting,23400,2026-04-24T00:00:00
BKG-00479,FAR-479,TR-079,Embu,completed,Soil management,23700,2026-04-25T00:00:00
BKG-00480,FAR-480,TR-080,Kiambu,pending,Land preparation,12000,2026-04-26T00:00:00
BKG-00481,FAR-481,TR-081,Machakos,completed,Planting,12300,2026-04-27T00:00:00
BKG-00482,FAR-482,TR-082,Nakuru,completed,Weeding,12600,2026-04-28T00:00:00
BKG-00483,FAR-483,TR-083,Nairobi,completed,Harvesting,12900,2026-04-29T00:00:00
BKG-00484,FAR-484,TR-084,Embu,completed,Soil management,13200,2026-04-30T00:00:00
BKG-00485,FAR-485,TR-085,Kiambu,pending,Land preparation,13500,2026-05-01T00:00:00
BKG-00486,FAR-486,TR-086,Machakos,completed,Planting,13800,2026-05-02T00:00:00
BKG-00487,FAR-487,TR-087,Nakuru,completed,Weeding,14100,2026-05-03T00:00:00
BKG-00488,FAR-488,TR-088,Nairobi,completed,Harvesting,14400,2026-05-04T00:00:00
BKG-00489,FAR-489,TR-089,Embu,completed,Soil management,14700,2026-05-05T00:00:00
BKG-00490,FAR-490,TR-090,Kiambu,pending,Land preparation,15000,2026-05-06T00:00:00
BKG-00491,FAR-491,TR-091,Machakos,completed,Planting,15300,2026-05-07T00:00:00
BKG-00492,FAR-492,TR-092,Nakuru,completed,Weeding,15600,2026-05-08T00:00:00
BKG-00493,FAR-493,TR-093,Nairobi,completed,Harvesting,15900,2026-05-09T00:00:00
BKG-00494,FAR-494,TR-094,Embu,completed,Soil management,16200,2026-05-10T00:00:00
BKG-00495,FAR-495,TR-095,Kiambu,pending,Land preparation,16500,2026-05-11T00:00:00
BKG-00496,FAR-496,TR-096,Machakos,completed,Planting,16800,2026-05-12T00:00:00
BKG-00497,FAR-497,TR-097,Nakuru,completed,Weeding,17100,2026-05-13T00:00:00
BKG-00498,FAR-498,TR-098,Nairobi,completed,Harvesting,17400,2026-05-14T00:00:00
BKG-00499,FAR-499,TR-099,Embu,completed,Soil management,17700,2026-05-15T00:00:00
BKG-00500,FAR-500,TR-100,Kiambu,pending,Land preparation,18000,2026-05-16T00:00:00
BKG-00501,FAR-001,TR-001,Machakos,completed,Planting,18300,2026-05-17T00:00:00
BKG-00502,FAR-002,TR-002,Nakuru,completed,Weeding,18600,2026-05-18T00:00:00
BKG-00503,FAR-003,TR-003,Nairobi,completed,Harvesting,18900,2026-05-19T00:00:00
BKG-00504,FAR-004,TR-004,Embu,completed,Soil management,19200,2026-05-20T00:00:00
BKG-00505,FAR-005,TR-005,Kiambu,pending,Land preparation,19500,2026-05-21T00:00:00
BKG-00506,FAR-006,TR-006,Machakos,completed,Planting,19800,2026-05-22T00:00:00
BKG-00507,FAR-007,TR-007,Nakuru,completed,Weeding,20100,2026-05-23T00:00:00
BKG-00508,FAR-008,TR-008,Nairobi,completed,Harvesting,20400,2026-05-24T00:00:00
BKG-00509,FAR-009,TR-009,Embu,completed,Soil management,20700,2026-05-25T00:00:00
BKG-00510,FAR-010,TR-010,Kiambu,pending,Land preparation,21000,2026-05-26T00:00:00
BKG-00511,FAR-011,TR-011,Machakos,completed,Planting,21300,2026-05-27T00:00:00
BKG-00512,FAR-012,TR-012,Nakuru,completed,Weeding,21600,2026-05-28T00:00:00
BKG-00513,FAR-013,TR-013,Nairobi,completed,Harvesting,21900,2026-05-29T00:00:00
BKG-00514,FAR-014,TR-014,Embu,completed,Soil management,22200,2026-05-30T00:00:00
BKG-00515,FAR-015,TR-015,Kiambu,pending,Land preparation,22500,2026-05-31T00:00:00
BKG-00516,FAR-016,TR-016,Machakos,completed,Planting,22800,2026-06-01T00:00:00
BKG-00517,FAR-017,TR-017,Nakuru,completed,Weeding,23100,2026-06-02T00:00:00
BKG-00518,FAR-018,TR-018,Nairobi,completed,Harvesting,23400,2026-06-03T00:00:00
BKG-00519,FAR-019,TR-019,Embu,completed,Soil management,23700,2026-06-04T00:00:00
BKG-00520,FAR-020,TR-020,Kiambu,pending,Land preparation,12000,2026-06-05T00:00:00
BKG-00521,FAR-021,TR-021,Machakos,completed,Planting,12300,2026-06-06T00:00:00
BKG-00522,FAR-022,TR-022,Nakuru,completed,Weeding,12600,2026-06-07T00:00:00
BKG-00523,FAR-023,TR-023,Nairobi,completed,Harvesting,12900,2026-06-08T00:00:00
BKG-00524,FAR-024,TR-024,Embu,completed,Soil management,13200,2026-06-09T00:00:00
BKG-00525,FAR-025,TR-025,Kiambu,pending,Land preparation,13500,2026-06-10T00:00:00
BKG-00526,FAR-026,TR-026,Machakos,completed,Planting,13800,2026-06-11T00:00:00
BKG-00527,FAR-027,TR-027,Nakuru,completed,Weeding,14100,2026-06-12T00:00:00
BKG-00528,FAR-028,TR-028,Nairobi,completed,Harvesting,14400,2026-06-13T00:00:00
BKG-00529,FAR-029,TR-029,Embu,completed,Soil management,14700,2026-06-14T00:00:00
BKG-00530,FAR-030,TR-030,Kiambu,pending,Land preparation,15000,2026-06-15T00:00:00
BKG-00531,FAR-031,TR-031,Machakos,completed,Planting,15300,2026-06-16T00:00:00
BKG-00532,FAR-032,TR-032,Nakuru,completed,Weeding,15600,2026-06-17T00:00:00
BKG-00533,FAR-033,TR-033,Nairobi,completed,Harvesting,15900,2026-06-18T00:00:00
BKG-00534,FAR-034,TR-034,Embu,completed,Soil management,16200,2026-06-19T00:00:00
BKG-00535,FAR-035,TR-035,Kiambu,pending,Land preparation,16500,2026-06-20T00:00:00
BKG-00536,FAR-036,TR-036,Machakos,completed,Planting,16800,2026-06-21T00:00:00
BKG-00537,FAR-037,TR-037,Nakuru,completed,Weeding,17100,2026-06-22T00:00:00
BKG-00538,FAR-038,TR-038,Nairobi,completed,Harvesting,17400,2026-06-23T00:00:00
BKG-00539,FAR-039,TR-039,Embu,completed,Soil management,17700,2026-06-24T00:00:00
BKG-00540,FAR-040,TR-040,Kiambu,pending,Land preparation,18000,2026-06-25T00:00:00
BKG-00541,FAR-041,TR-041,Machakos,completed,Planting,18300,2026-06-26T00:00:00
BKG-00542,FAR-042,TR-042,Nakuru,completed,Weeding,18600,2026-06-27T00:00:00
BKG-00543,FAR-043,TR-043,Nairobi,completed,Harvesting,18900,2026-06-28T00:00:00
BKG-00544,FAR-044,TR-044,Embu,completed,Soil management,19200,2026-06-29T00:00:00
BKG-00545,FAR-045,TR-045,Kiambu,pending,Land preparation,19500,2026-06-30T00:00:00
BKG-00546,FAR-046,TR-046,Machakos,completed,Planting,19800,2026-07-01T00:00:00
BKG-00547,FAR-047,TR-047,Nakuru,completed,Weeding,20100,2026-07-02T00:00:00
BKG-00548,FAR-048,TR-048,Nairobi,completed,Harvesting,20400,2026-07-03T00:00:00
BKG-00549,FAR-049,TR-049,Embu,completed,Soil management,20700,2026-07-04T00:00:00
BKG-00550,FAR-050,TR-050,Kiambu,pending,Land preparation,21000,2026-07-05T00:00:00
BKG-00551,FAR-051,TR-051,Machakos,completed,Planting,21300,2026-07-06T00:00:00
BKG-00552,FAR-052,TR-052,Nakuru,completed,Weeding,21600,2026-07-07T00:00:00
BKG-00553,FAR-053,TR-053,Nairobi,completed,Harvesting,21900,2026-07-08T00:00:00
BKG-00554,FAR-054,TR-054,Embu,completed,Soil management,22200,2026-07-09T00:00:00
BKG-00555,FAR-055,TR-055,Kiambu,pending,Land preparation,22500,2026-07-10T00:00:00
